target_id	length	eff_length	est_counts	tpm
AT4G33020.1	1035	854.376	4	0.334424
AT4G33030.1	1840	1659.38	176	7.57625
AT4G33040.1	770	589.596	200	24.2305
AT4G33050.3	1943	1762.38	230.932	9.35993
AT4G33050.4	1992	1811.38	8.06756	0.318141
AT4G33050.1	2011	1830.38	0	0
AT4G33050.2	1926	1745.38	0	0
AT4G33060.1	1829	1648.38	174	7.54014
AT4G33070.1	2149	1968.38	851	30.8822
AT4G33080.2	1834	1653.38	0	0
AT4G33080.1	2158	1977.38	298	10.765
AT4G33090.1	2852	2671.38	1361	36.3923
AT4G33100.1	595	414.957	102	17.5583
AT4G33110.1	1324	1143.38	110	6.87211
AT4G33110.2	1237	1056.38	0	0
AT4G33120.1	1315	1134.38	0	0
AT4G33130.3	1210	1029.38	64.1609	4.45228
AT4G33130.1	1159	978.376	113.839	8.31136
AT4G33130.2	1069	888.376	0	0
AT4G33140.1	1521	1340.38	938	49.9876
AT4G33145.1	422	244.766	3	0.8755
AT4G33150.1	3576	3395.38	0	0
AT4G33150.2	3602	3421.38	174.93	3.65216
AT4G33150.3	1890	1709.38	747.07	31.2183
AT4G33160.1	1567	1386.38	203	10.4593
AT4G33170.1	2973	2792.38	23	0.588356
AT4G33180.1	1243	1062.38	146	9.81659
AT4G33200.2	4927	4746.38	0.00499871	7.52285e-05
AT4G33200.3	4960	4779.38	0	0
AT4G33200.1	4984	4803.38	294.995	4.38687
AT4G33210.1	3346	3165.38	563	12.7048
AT4G33220.1	1875	1694.38	223	9.40116
AT4G33230.1	1830	1649.38	2	0.0866157
AT4G33240.3	5946	5765.38	285.264	3.53432
AT4G33240.1	5786	5605.38	0	0
AT4G33240.2	5783	5602.38	113.736	1.45015
AT4G33250.1	974	793.376	449	40.4253
AT4G33260.1	1741	1560.38	90.25	4.13146
AT4G33260.2	1724	1543.38	22.3738	1.03551
AT4G33270.1	1769	1588.38	156.376	7.0324
AT4G33280.1	1062	881.376	251	20.3422
AT4G33290.1	1293	1112.38	16	1.02744
AT4G33300.2	3143	2962.38	0	0
AT4G33300.1	2946	2765.38	813	21.0002
AT4G33310.1	261	111.123	51	32.7832
AT4G33320.1	879	698.376	1.06486	0.108915
AT4G33330.2	1890	1709.38	0	0
AT4G33330.1	1930	1749.38	93	3.7974
AT4G33350.1	918	737.376	161	15.5964
AT4G33350.2	807	626.545	0	0
AT4G33355.2	718	537.692	42.3107	5.62087
AT4G33355.1	661	480.733	7.68929	1.14253
AT4G33360.1	1352	1171.38	214	13.0498
AT4G33360.2	1369	1188.38	0	0
AT4G33360.3	1122	941.376	0	0
AT4G33370.1	1629	1448.38	3	0.147954
AT4G33380.2	1632	1451.38	2.23688	0.11009
AT4G33380.1	1427	1246.38	193.763	11.1047
AT4G33390.1	2531	2350.38	11	0.334304
AT4G33400.1	2321	2140.38	55	1.83552
AT4G33410.1	1474	1293.38	209	11.5427
AT4G33420.1	1197	1016.38	9	0.63252
AT4G33430.2	2821	2640.38	8.17782	0.221237
AT4G33430.1	2583	2402.38	537.822	15.9913
AT4G33440.1	1734	1553.38	63	2.89701
AT4G33450.1	1114	933.376	15	1.14794
AT4G33460.1	1224	1043.38	90	6.16152
AT4G33465.1	297	136.161	0	0
AT4G33467.1	648	467.733	0	0
AT4G33467.2	645	464.733	0	0
AT4G33470.1	1505	1324.38	52	2.80465
AT4G33480.1	1353	1172.38	164	9.99225
AT4G33490.2	1614	1433.38	7	0.348838
AT4G33490.1	1381	1200.38	0	0
AT4G33495.1	1786	1605.38	54	2.40272
AT4G33500.1	2457	2276.38	377	11.83
AT4G33510.2	1389	1208.38	16.0018	0.945917
AT4G33510.1	1821	1640.38	837.998	36.491
AT4G33520.3	3248	3067.38	0	0
AT4G33520.2	3249	3068.38	41.7941	0.972956
AT4G33520.1	1080	899.376	70.2059	5.57594
AT4G33530.1	2946	2765.38	151	3.9004
AT4G33540.1	1408	1227.38	168	9.77728
AT4G33550.1	617	436.849	1.57782	0.257995
AT4G33550.2	538	358.123	5.42218	1.08151
AT4G33560.1	515	335.416	4347	925.747
AT4G33565.1	1453	1272.38	314	17.6279
AT4G33580.1	1359	1178.38	458	27.7631
AT4G33580.2	1361	1180.38	0	0
AT4G33585.1	776	595.596	9	1.07939
AT4G33590.1	1527	1346.38	0	0
AT4G33600.1	1494	1313.38	116	6.30892
AT4G33610.1	733	552.645	7514.99	971.334
AT4G33620.1	2352	2171.38	63	2.07249
AT4G33625.1	970	789.376	192	17.3741
AT4G33625.2	967	786.376	0	0
AT4G33630.2	2519	2338.38	66.0956	2.01904
AT4G33630.1	2516	2335.38	470.904	14.4033
AT4G33640.1	583	403.026	197	34.9156
AT4G33650.2	2985	2804.38	132.012	3.36251
AT4G33650.1	2946	2765.38	287.988	7.43886
AT4G33660.1	544	364.092	236	46.3007
AT4G33666.1	488	308.771	115	26.6041
AT4G33670.1	1222	1041.38	359	24.6248
AT4G33680.1	1595	1414.38	510	25.7568
AT4G33690.1	977	796.376	146	13.0955
AT4G33700.1	1839	1658.38	419	18.0475
AT4G33710.1	765	584.596	0	0
AT4G33720.1	782	601.596	0	0
AT4G33730.1	519	339.301	0	0
AT4G33740.2	1774	1593.38	245.935	11.0253
AT4G33740.1	1714	1533.38	99.8818	4.6529
AT4G33740.3	1930	1749.38	92.183	3.76404
AT4G33760.1	2145	1964.38	117	4.25449
AT4G33770.2	1183	1002.38	2.4652	0.175674
AT4G33770.1	1529	1348.38	184.535	9.77583
AT4G33780.1	979	798.376	271	24.2464
AT4G33790.1	1706	1525.38	61	2.85653
AT4G33800.1	896	715.376	62	6.19075
AT4G33810.1	1590	1409.38	23	1.1657
AT4G33820.1	1729	1548.38	496	22.8819
AT4G33830.1	1731	1550.38	0	0
AT4G33840.1	1982	1801.38	5	0.198268
AT4G33860.1	1950	1769.38	7	0.282595
AT4G33865.1	439	260.989	838	229.355
AT4G33870.1	1206	1025.38	2	0.139326
AT4G33880.1	1347	1166.38	0	0
AT4G33890.1	1558	1377.38	165.285	8.57171
AT4G33890.2	1483	1302.38	95.7149	5.24964
AT4G33900.1	1140	959.376	1	0.0744556
AT4G33905.1	1056	875.376	37	3.01921
AT4G33910.1	1234	1053.38	209	14.1726
AT4G33920.1	1634	1453.38	2050	100.754
AT4G33925.1	616	435.849	13	2.13056
AT4G33925.2	547	367.092	0	0
AT4G33930.1	1032	851.376	10	0.839005
AT4G33940.1	1025	844.376	745	63.0241
AT4G33945.1	1693	1512.38	148	6.99018
AT4G33950.2	1702	1521.38	160.669	7.54363
AT4G33950.1	1353	1172.38	225.331	13.7291
AT4G33960.1	414	237.158	63	18.9753
AT4G33970.1	2100	1919.38	158	5.88008
AT4G33980.2	989	808.376	2.46217	0.217566
AT4G33980.1	1020	839.376	177.538	15.1085
AT4G33985.1	710	529.692	185	24.9479
AT4G33990.1	2472	2291.38	338	10.5367
AT4G34000.2	1737	1556.38	45.9161	2.10735
AT4G34000.3	1815	1634.38	12.6109	0.551165
AT4G34000.1	1985	1804.38	16.473	0.652126
AT4G34020.1	1751	1570.38	77.5324	3.52668
AT4G34020.2	1643	1462.38	15.4676	0.755527
AT4G34030.1	2033	1852.38	244	9.40907
AT4G34040.1	2837	2656.38	964	25.9223
AT4G34050.1	1092	911.376	8534.58	668.915
AT4G34050.2	476	296.9	1601.42	385.284
AT4G34060.1	3308	3127.38	33	0.753737
AT4G34060.2	3261	3080.38	2.73957e-07	6.3528e-09
AT4G34070.1	1230	1049.38	58.0482	3.95134
AT4G34090.1	2231	2050.38	597.532	20.8168
AT4G34090.2	2234	2053.38	23.6974	0.824361
AT4G34080.1	1089	908.376	225.435	17.7273
AT4G34090.3	1398	1217.38	25.7704	1.51211
AT4G34100.1	3660	3479.38	881.449	18.096
AT4G34100.2	3657	3476.38	434.551	8.92894
AT4G34110.1	2441	2260.38	2558	80.8362
AT4G34120.1	1127	946.376	641	48.3816
AT4G34131.1	1762	1581.38	423	19.107
AT4G34135.1	1764	1583.38	326.868	14.746
AT4G34135.2	1166	985.376	9.13204	0.661991
AT4G34138.1	1752	1571.38	482	21.9105
AT4G34140.2	1974	1793.38	19.3014	0.768781
AT4G34140.3	1887	1706.38	0	0
AT4G34140.1	1977	1796.38	142.699	5.67425
AT4G34150.1	1171	990.376	14091	1016.31
AT4G34160.1	1646	1465.38	208	10.1391
AT4G34170.1	882	701.376	9	0.916596
AT4G34180.1	1419	1238.38	1281	73.8895
AT4G34190.1	774	593.596	282	33.9347
AT4G34200.1	2095	1914.38	364	13.5819
AT4G34210.1	459	280.319	2.6	0.662532
AT4G34215.2	1151	970.376	284.697	20.957
AT4G34215.1	1024	843.376	145.303	12.3066
AT4G34220.1	2561	2380.38	159	4.77131
AT4G34230.2	1306	1125.38	80.9293	5.13682
AT4G34230.1	1301	1120.38	1979.07	126.178
AT4G34240.2	1453	1272.38	13.367	0.750422
AT4G34240.1	2025	1844.38	280.633	10.8686
AT4G34250.1	1788	1607.38	443	19.6867
AT4G34260.1	2853	2672.38	850	22.72
AT4G34265.1	731	550.692	114.15	14.8066
AT4G34265.2	699	518.692	217.85	30.0009
AT4G34270.1	1254	1073.38	240	15.9715
AT4G34272.1	117	34.5456	0	0
AT4G34280.1	2579	2398.38	229	6.82032
AT4G34290.1	749	568.645	381	47.8597
AT4G34300.1	942	761.376	0	0
AT4G34310.1	3880	3699.38	155	2.99288
AT4G34310.2	3761	3580.38	0	0
AT4G34320.1	1519	1338.38	315	16.812
AT4G34330.1	1065	884.376	120	9.69238
AT4G34340.1	1372	1191.38	90	5.3961
AT4G34350.1	1678	1497.38	1817	86.6783
AT4G34360.1	1023	842.376	13	1.10236
AT4G34370.2	2298	2117.38	68.0791	2.29669
AT4G34370.1	2280	2099.38	367.921	12.5184
AT4G34380.1	2118	1937.38	11	0.405569
AT4G34390.1	3151	2970.38	766	18.4206
AT4G34400.1	1486	1305.38	50	2.73603
AT4G34410.1	1385	1204.38	1920	113.874
AT4G34412.1	776	595.596	337	40.417
AT4G34419.1	707	526.692	11	1.49184
AT4G34420.1	1517	1336.38	82	4.383
AT4G34430.1	3362	3181.38	0	0
AT4G34430.4	3440	3259.38	0	0
AT4G34430.2	3435	3254.38	555.35	12.1895
AT4G34430.3	3429	3248.38	158.65	3.48866
AT4G34440.1	2317	2136.38	10	0.334356
AT4G34450.1	3008	2827.38	959	24.2282
AT4G34460.1	1683	1502.38	378.75	18.0078
AT4G34460.2	1868	1687.38	38.4709	1.62857
AT4G34460.3	1642	1461.38	18.7795	0.917927
AT4G34460.4	1616	1435.38	0	0
AT4G34470.1	459	280.319	10.4	2.65013
AT4G34480.1	1735	1554.38	2291	105.282
AT4G34490.1	1859	1678.38	495	21.067
AT4G34500.1	1727	1546.38	235	10.8552
AT4G34510.1	1623	1442.38	578	28.6243
AT4G34520.1	1638	1457.38	6548	320.94
AT4G34530.1	1311	1130.38	0	0
AT4G34540.1	2805	2624.38	282	7.67555
AT4G34550.1	840	659.491	8	0.866498
AT4G34555.1	611	430.849	208	34.4846
AT4G34560.1	1120	939.376	40	3.04163
AT4G34570.1	1957	1776.38	131	5.26772
AT4G34580.1	2767	2586.38	10	0.276181
AT4G34588.1	1370	1189.38	1075	64.5618
AT4G34590.1	1370	1189.38	1075	64.5618
AT4G34600.1	548	368.092	72	13.9721
AT4G34610.2	2066	1885.38	0	0
AT4G34610.1	2123	1942.38	201	7.39178
AT4G34620.1	650	469.733	446	67.8219
AT4G34630.1	882	701.376	354	36.0528
AT4G34640.1	1711	1530.38	325	15.1695
AT4G34650.1	1448	1267.38	26	1.46539
AT4G34660.1	1664	1483.38	158	7.60838
AT4G34660.2	1595	1414.38	0	0
AT4G34660.3	1511	1330.38	0	0
AT4G34670.1	1126	945.376	1490	112.582
AT4G34680.2	1240	1059.38	160.8	10.8423
AT4G34680.1	1017	836.376	51.2003	4.37278
AT4G34690.1	624	443.811	2	0.321898
AT4G34700.1	746	565.645	489	61.752
AT4G34710.2	2773	2592.38	0	0
AT4G34710.1	2908	2727.38	2750	72.0234
AT4G34720.1	1024	843.376	739	62.5906
AT4G34730.1	1540	1359.38	143.302	7.53006
AT4G34740.1	2095	1914.38	80.4511	3.00186
AT4G34750.2	841	660.491	51.1153	5.52803
AT4G34750.1	971	790.376	50.8847	4.59875
AT4G34760.1	697	516.692	105	14.5159
AT4G34770.1	664	483.733	4	0.590664
AT4G34780.1	321	154.639	0	0
AT4G34790.1	685	504.692	1	0.141534
AT4G34800.1	285	127.558	7	3.91992
AT4G34810.1	318	152.254	1	0.469155
AT4G34830.1	3674	3493.38	91	1.86073
AT4G34840.1	1066	885.376	24	1.93629
AT4G34850.1	1324	1143.38	5	0.312368
AT4G34860.2	2214	2033.38	81.9463	2.87871
AT4G34860.1	2330	2149.38	118.054	3.92332
AT4G34870.1	987	806.376	5224	462.756
AT4G34880.1	1401	1220.38	2	0.117064
AT4G34881.1	884	703.376	22	2.2342
AT4G34890.1	4323	4142.38	644	11.1051
AT4G34900.1	4216	4035.38	3	0.0531035
AT4G34910.1	2324	2143.38	73	2.43282
AT4G34920.1	1292	1111.38	154	9.89796
AT4G34930.1	1551	1370.38	1	0.052125
AT4G34940.1	2353	2172.38	1	0.0328815
AT4G34950.1	1991	1810.38	338	13.3363
AT4G34960.1	1186	1005.38	78	5.54182
AT4G34970.1	784	603.545	6	0.710114
AT4G34980.1	2649	2468.38	1112	32.1795
AT4G34990.1	944	763.376	178	16.6559
AT4G35000.1	1226	1045.38	675	46.123
AT4G35010.1	2801	2620.38	1	0.0272598
AT4G35020.2	1345	1164.38	12.8979	0.791245
AT4G35020.3	1113	932.376	386.102	29.5799
AT4G35020.1	1069	888.376	0	0
AT4G35025.1	222	87.8022	0	0
AT4G35030.3	1727	1546.38	10.6304	0.491044
AT4G35030.1	1684	1503.38	8.36961	0.397671
AT4G35030.2	1674	1493.38	0	0
AT4G35040.1	1474	1293.38	271	14.9669
AT4G35050.1	1544	1363.38	31	1.62417
AT4G35060.1	900	719.376	42	4.17042
AT4G35070.1	1427	1246.38	93.236	5.34344
AT4G35070.2	1350	1169.38	3.76403	0.229924
AT4G35080.1	1457	1276.38	147	8.22669
AT4G35080.2	1370	1189.38	0	0
AT4G35080.3	1529	1348.38	0	0
AT4G35090.2	2259	2078.38	24.9873	0.858778
AT4G35090.1	1930	1749.38	6601.01	269.534
AT4G35100.2	1222	1041.38	0	0
AT4G35100.1	1207	1026.38	785	54.6323
AT4G35110.2	1452	1271.38	263.968	14.8307
AT4G35110.1	1523	1342.38	48.0777	2.55833
AT4G35110.3	1483	1302.38	33.9898	1.86423
AT4G35110.4	1386	1205.38	44.9648	2.66463
AT4G35120.1	1170	989.376	0	0
AT4G35130.1	2415	2234.38	10	0.319691
AT4G35140.1	1809	1628.38	107	4.6937
AT4G35150.1	978	797.376	292.898	26.2385
AT4G35160.1	1381	1200.38	256.102	15.2399
AT4G35165.1	761	580.596	3	0.369091
AT4G35170.1	1233	1052.38	31	2.10415
AT4G35180.1	1695	1514.38	135	6.36775
AT4G35190.1	988	807.376	7	0.61931
AT4G35200.1	762	581.596	0	0
AT4G35210.1	1016	835.376	0	0
AT4G35220.1	1223	1042.38	593	40.6365
AT4G35230.1	1802	1621.38	200	8.81115
AT4G35240.1	3219	3038.38	346	8.13431
AT4G35240.2	3210	3029.38	0	0
AT4G35250.1	1513	1332.38	370	19.8363
AT4G35260.1	1495	1314.38	310	16.8472
AT4G35263.1	168	59.6618	1	1.19726
AT4G35270.1	3211	3030.38	60	1.4143
AT4G35280.1	855	674.434	7	0.741387
AT4G35290.1	3102	2921.38	135.911	3.32319
AT4G35290.2	3205	3024.38	88.0886	2.08051
AT4G35295.1	336	167.093	6	2.56495
AT4G35300.1	2590	2409.38	98.4209	2.91789
AT4G35300.2	2591	2410.38	342.865	10.1607
AT4G35300.4	2590	2409.38	0	0
AT4G35300.5	2471	2290.38	0	0
AT4G35300.3	2375	2194.38	27.7137	0.902132
AT4G35310.1	2263	2082.38	713	24.4578
AT4G35320.1	787	606.545	696	81.9658
AT4G35335.1	1280	1099.38	291	18.9074
AT4G35350.2	1340	1159.38	0	0
AT4G35350.1	1249	1068.38	18	1.20347
AT4G35360.1	1380	1199.38	392	23.3462
AT4G35370.1	1342	1161.38	5	0.307527
AT4G35380.1	5222	5041.38	24	0.340054
AT4G35390.1	1367	1186.38	86	5.178
AT4G35410.2	786	605.545	82.9848	9.789
AT4G35410.1	884	703.376	28.0152	2.84507
AT4G35420.1	1147	966.376	319	23.5793
AT4G35440.1	2561	2380.38	56.484	1.69499
AT4G35440.2	2661	2480.38	18.471	0.531935
AT4G35430.1	433	255.166	5.04498	1.41229
AT4G35450.5	1475	1294.38	13.7117	0.756688
AT4G35450.1	1522	1341.38	43.2686	2.30414
AT4G35450.3	1442	1261.38	226.757	12.8411
AT4G35450.2	1522	1341.38	345.262	18.3859
AT4G35450.4	1377	1196.38	0	0
AT4G35460.1	1500	1319.38	64	3.46495
AT4G35470.1	2478	2297.38	313	9.73192
AT4G35480.1	874	693.376	985	101.474
AT4G35490.1	773	592.596	170	20.4916
AT4G35500.1	1666	1485.38	162.871	7.83237
AT4G35500.2	1638	1457.38	14.1292	0.692521
AT4G35510.1	1474	1293.38	292	16.1267
AT4G35519.1	123	37.3604	2	3.82389
AT4G35520.1	3747	3566.38	14	0.280406
AT4G35530.1	1151	970.376	39	2.87085
AT4G35540.1	1764	1583.38	55	2.48122
AT4G35550.1	1239	1058.38	123	8.3014
AT4G35560.2	3558	3377.38	26.5574	0.561683
AT4G35560.1	3487	3306.38	235.443	5.0865
AT4G35570.1	654	473.733	432	65.1383
AT4G35580.1	1772	1591.38	436.009	19.5708
AT4G35580.2	1791	1610.38	0	0
AT4G35580.3	1859	1678.38	10.9915	0.467793
AT4G35589.1	138	44.3695	0	0
AT4G35590.1	1113	932.376	95	7.27811
AT4G35600.2	1652	1471.38	25.491	1.23751
AT4G35600.1	1633	1452.38	164.509	8.0909
AT4G35610.1	816	635.545	2	0.224786
AT4G35620.1	1567	1386.38	19	0.978946
AT4G35630.1	1664	1483.38	336	16.1798
AT4G35640.1	1624	1443.38	17	0.841309
AT4G35650.1	1389	1208.38	0	0
AT4G35655.1	207	80.0908	12	10.7025
AT4G35660.1	1196	1015.38	3	0.211048
AT4G35670.1	1185	1004.38	4	0.284479
AT4G35680.1	1960	1779.38	16.574	0.665345
AT4G35690.1	1161	980.376	1	0.0728607
AT4G35700.1	1002	821.376	0	0
AT4G35710.1	852	671.434	0	0
AT4G35720.1	1199	1018.38	30	2.10426
AT4G35725.1	532	352.153	15	3.04261
AT4G35730.1	1588	1407.38	344	17.4596
AT4G35733.1	1181	1000.38	3	0.214212
AT4G35740.1	2415	2234.38	1.32041	0.0422122
AT4G35740.2	2407	2226.38	77.6796	2.49227
AT4G35750.1	1155	974.376	1581	115.902
AT4G35760.1	1598	1417.38	450	22.6785
AT4G35770.1	890	709.376	31.7633	3.19842
AT4G35770.2	970	789.376	11.2367	1.01681
AT4G35770.3	894	713.376	0	0
AT4G35780.1	2110	1929.38	215	7.9599
AT4G35783.1	395	219.359	19	6.18707
AT4G35785.1	1104	923.376	27.1163	2.09768
AT4G35785.2	1107	926.376	0	0
AT4G35785.4	1197	1016.38	2.96257	0.208209
AT4G35785.5	1326	1145.38	53.0045	3.30561
AT4G35785.3	1399	1218.38	404.917	23.7394
AT4G35790.1	3158	2977.38	2.44315e-05	5.86141e-07
AT4G35790.2	3125	2944.38	1932.82	46.8906
AT4G35790.3	3264	3083.38	11.1751	0.258888
AT4G35800.1	6126	5945.38	1652	19.848
AT4G35810.1	873	692.376	0	0
AT4G35820.1	819	638.491	4	0.447499
AT4G35830.1	3214	3033.38	2241.41	52.7814
AT4G35830.2	3366	3185.38	42.5913	0.955094
AT4G35837.1	165	58.022	0	0
AT4G35840.1	932	751.376	539	51.241
AT4G35850.1	1734	1553.38	348	16.0025
AT4G35860.1	1122	941.376	1168.88	88.6938
AT4G35860.2	1236	1055.38	18.1192	1.22636
AT4G35870.1	2716	2535.38	210	5.91648
AT4G35880.1	1674	1493.38	231	11.0492
AT4G35890.1	2289	2108.38	535	18.1256
AT4G35900.1	1344	1163.38	39	2.39459
AT4G35905.1	577	397.06	75	13.4925
AT4G35910.1	1852	1671.38	100	4.27378
AT4G35920.3	1880	1699.38	30.1687	1.2681
AT4G35920.2	1934	1753.38	17.9247	0.730235
AT4G35920.1	2003	1822.38	247.907	9.71709
AT4G35930.1	1561	1380.38	29	1.50068
AT4G35940.2	1452	1271.38	244.704	13.7484
AT4G35940.1	1527	1346.38	103.296	5.48029
AT4G35950.1	1157	976.376	415	30.3611
AT4G35970.1	973	792.376	61	5.49901
AT4G35980.1	618	437.849	109	17.7823
AT4G35985.1	1347	1166.38	834	51.0756
AT4G35987.1	1148	967.376	101	7.45783
AT4G36000.1	1043	862.376	38	3.14755
AT4G36010.2	1287	1106.38	0	0
AT4G36010.1	1351	1170.38	1417	86.483
AT4G36020.1	1285	1104.38	100	6.46799
AT4G36030.1	2371	2190.38	666	21.7191
AT4G36040.1	1104	923.376	2291	177.228
AT4G36050.1	2289	2108.38	71.5252	2.42324
AT4G36050.2	2189	2008.38	3.47482	0.123587
AT4G36060.2	1144	963.376	0	0
AT4G36060.1	1002	821.376	0	0
AT4G36070.2	1738	1557.38	3	0.137599
AT4G36070.1	1605	1424.38	0	0
AT4G36080.1	12031	11850.4	612	3.68897
AT4G36080.2	11964	11783.4	1.75091e-05	1.0614e-07
AT4G36080.3	11979	11798.4	2.86475e-05	1.73441e-07
AT4G36090.3	1707	1526.38	118.177	5.53043
AT4G36090.1	1830	1649.38	23.8227	1.03171
AT4G36090.2	2025	1844.38	0	0
AT4G36100.1	711	530.692	2.31247	0.311258
AT4G36105.1	987	806.376	13	1.15157
AT4G36105.2	1005	824.376	0	0
AT4G36110.1	877	696.376	7	0.718026
AT4G36120.1	3116	2935.38	52	1.26539
AT4G36130.1	1048	867.376	348	28.6588
AT4G36140.1	4824	4643.38	187	2.8767
AT4G36150.1	3597	3416.38	81	1.69358
AT4G36160.1	1465	1284.38	26	1.446
AT4G36170.1	489	309.771	1	0.230593
AT4G36180.1	3678	3497.38	493	10.0691
AT4G36190.1	1910	1729.38	546.676	22.5801
AT4G36195.3	1803	1622.38	349.941	15.4074
AT4G36195.2	1665	1484.38	19.7727	0.951499
AT4G36195.1	1700	1519.38	1323.61	62.2273
AT4G36210.2	2161	1980.38	0	0
AT4G36210.1	2617	2436.38	36.7145	1.07641
AT4G36210.3	2481	2300.38	802.285	24.9124
AT4G36220.1	1819	1638.38	1525	66.4879
AT4G36230.1	666	485.692	4	0.588282
AT4G36240.1	907	726.376	5	0.491694
AT4G36250.1	1812	1631.38	46	2.01414
AT4G36260.1	1357	1176.38	26	1.57875
AT4G36268.1	171	61.343	0	0
AT4G36270.1	2163	1982.38	90.6926	3.26792
AT4G36280.1	2161	1980.38	403	14.536
AT4G36290.1	2141	1960.38	169.307	6.16911
AT4G36350.1	1401	1220.38	11	0.643851
AT4G36360.1	3187	3006.38	2805	66.6463
AT4G36360.2	3184	3003.38	0	0
AT4G36370.1	204	78.4773	0	0
AT4G36380.1	2135	1954.38	430	15.7162
AT4G36390.1	2158	1977.38	378	13.6549
AT4G36400.1	1992	1811.38	5.94953	0.234617
AT4G36400.2	1997	1816.38	263.05	10.3447
AT4G36410.1	631	450.811	42	6.65489
AT4G36420.1	874	693.376	67	6.90227
AT4G36430.1	1215	1034.38	12	0.828684
AT4G36440.1	1674	1493.38	205	9.80553
AT4G36450.1	1086	905.376	5	0.394482
AT4G36460.1	438	260.034	1	0.274699
AT4G36470.1	1272	1091.38	23	1.50536
AT4G36480.1	2058	1877.38	163.043	6.2035
AT4G36480.2	1952	1771.38	104.957	4.2324
AT4G36490.1	1943	1762.38	2	0.0810621
AT4G36500.1	699	518.692	764	105.213
AT4G36510.1	465	286.174	0	0
AT4G36515.1	441	262.967	64	17.3846
AT4G36520.1	4352	4171.38	644	11.0279
AT4G36530.1	1344	1163.38	0	0
AT4G36530.2	1466	1285.38	384	21.3396
AT4G36540.1	1362	1181.38	15	0.906962
AT4G36540.2	1356	1175.38	0	0
AT4G36550.1	2600	2419.38	189	5.58013
AT4G36560.1	333	164.569	0	0
AT4G36570.1	400	224.034	4	1.27536
AT4G36580.1	2026	1845.38	25	0.967701
AT4G36590.1	994	813.376	0	0
AT4G36600.1	1194	1013.38	11	0.775369
AT4G36610.1	1149	968.376	738	54.4375
AT4G36620.1	717	536.692	22	2.92809
AT4G36630.1	3364	3183.38	194	4.35311
AT4G36640.1	1304	1123.38	254	16.1508
AT4G36640.2	957	776.376	0	0
AT4G36650.2	1601	1420.38	17.4907	0.879611
AT4G36650.1	1733	1552.38	213.509	9.8244
AT4G36660.1	909	728.376	56	5.49185
AT4G36670.1	1770	1589.38	7	0.314599
AT4G36680.1	1594	1413.38	125	6.3174
AT4G36690.4	2000	1819.38	43.7492	1.71765
AT4G36690.3	2165	1984.38	468.13	16.8511
AT4G36690.1	1982	1801.38	645.238	25.586
AT4G36690.2	2252	2071.38	453.883	15.652
AT4G36700.1	1842	1661.38	16246	698.497
AT4G36710.1	1886	1705.38	280	11.728
AT4G36720.1	802	621.545	302	34.7073
AT4G36730.1	1506	1325.38	374.122	20.1632
AT4G36730.2	1500	1319.38	104.878	5.67809
AT4G36740.1	801	620.545	6	0.69066
AT4G36750.1	1135	954.376	218	16.3164
AT4G36760.1	2238	2057.38	990	34.3722
AT4G36770.1	1479	1298.38	416	22.8865
AT4G36780.1	1407	1226.38	344	20.0365
AT4G36790.1	1725	1544.38	129	5.96654
AT4G36791.1	207	80.0908	76	67.7825
AT4G36800.2	941	760.376	910.17	85.5028
AT4G36800.1	1060	879.376	337.83	27.4416
AT4G36810.1	1492	1311.38	537	29.2505
AT4G36820.1	1101	920.376	24	1.86265
AT4G36830.1	1045	864.376	199	16.4451
AT4G36840.1	1593	1412.38	101	5.10807
AT4G36850.1	1372	1191.38	598	35.8541
AT4G36860.1	2127	1946.38	236	8.66107
AT4G36870.2	2702	2521.38	77.3798	2.19218
AT4G36870.1	2530	2349.38	699.62	21.2714
AT4G36880.1	1410	1229.38	1	0.0581034
AT4G36890.1	2187	2006.38	351	12.4963
AT4G36900.1	1024	843.376	261	22.1058
AT4G36910.1	1222	1041.38	679	46.5745
AT4G36920.2	1743	1562.38	14.2091	0.649631
AT4G36920.1	1642	1461.38	245.791	12.0141
AT4G36925.1	471	292	0	0
AT4G36930.1	1511	1330.38	292	15.6781
AT4G36940.1	2132	1951.38	797	29.1745
AT4G36945.1	1490	1309.38	273	14.8931
AT4G36950.1	1330	1149.38	1163	72.2776
AT4G36960.1	1572	1391.38	329.888	16.9359
AT4G36960.2	1682	1501.38	70.1116	3.3357
AT4G36970.1	1592	1411.38	149	7.54101
AT4G36980.3	1978	1797.38	64.3423	2.55708
AT4G36980.4	1984	1803.38	3.02649	0.119878
AT4G36980.1	1943	1762.38	31.2867	1.26808
AT4G36980.2	2119	1938.38	1104.34	40.6961
AT4G36988.1	1783	1602.38	740.5	33.0101
AT4G36990.1	1783	1602.38	740.5	33.0101
AT4G37000.1	1068	887.376	1975	158.981
AT4G37010.2	757	576.596	9.11632	1.12936
AT4G37010.1	812	631.545	20.8837	2.36205
AT4G37020.1	985	804.376	164.592	14.6162
AT4G37020.2	1036	855.376	31.4085	2.62287
AT4G37022.1	300	138.462	94	48.4934
AT4G37030.1	2063	1882.38	51	1.93531
AT4G37040.1	1361	1180.38	122	7.38288
AT4G37050.1	1541	1360.38	755	39.6437
AT4G37060.2	1545	1364.38	2	0.104709
AT4G37060.1	1245	1064.38	0	0
AT4G37070.2	1427	1246.38	0	0
AT4G37070.1	1450	1269.38	0	0
