target_id	length	eff_length	est_counts	tpm
T27E4.13.rna	86	19.347	0	0
T27E4.16.rna	140	25.961	0	0
T27E4.19.rna	137	27.2628	0	0
T27E4.8.rna	438	274.737	0	0
T27E4.3.rna	432	268.737	2256.93	91.9635
T27E4.9.rna	432	268.737	0	0
T27E4.2.rna	476	312.728	1454.94	50.9453
T27E4.15.rna	177	23.2365	0	0
T27E4.1.rna	1056	892.69	477	5.85117
F21C10.10.2.rna	1040	876.69	16.8594	0.210582
F21C10.10.1.rna	780	616.69	659.141	11.7041
F21C10.9.2.rna	1064	900.69	659.814	8.02179
F21C10.9.1.rna	1084	920.69	86.1865	1.02506
F21C10.12.rna	1050	886.69	103	1.27201
F21C10.14.rna	134	28.3623	0	0
F21C10.8a.rna	1244	1080.69	4024.33	40.7772
F21C10.8b.rna	1184	1020.69	1103.67	11.8405
F21C10.15.rna	139	26.4135	0	0
F21C10.16.rna	225	61.8876	0	0
F21C10.7.rna	7900	7736.69	6937	9.81843
F21C10.13.rna	440	276.737	163	6.4498
F21C10.11a.rna	275	111.762	37.1479	3.63971
F21C10.11b.rna	126	29.6634	13.8521	5.11354
F21C10.6.rna	426	262.737	5	0.208389
F21C10.5.rna	450	286.728	0	0
F21C10.4.rna	725	561.69	21	0.4094
F21C10.3b.rna	974	810.69	608.665	8.22146
F21C10.3a.rna	849	685.69	9.3348	0.149074
F21C10.1.rna	633	469.705	4	0.0932524
B0222.1.rna	1086	922.69	426	5.05567
B0222.2.rna	1434	1270.69	1	0.00861759
B0222.13.rna	21	10.7059	0	0
B0222.3.rna	1618	1454.69	191	1.43777
B0222.4.rna	1774	1610.69	136	0.924597
B0222.5.rna	1522	1358.69	2054	16.5541
B0222.12.rna	21	10.7059	0	0
B0222.14.rna	132	29.0513	3	1.13079
B0222.10.rna	796	632.69	2	0.034615
B0222.6.rna	974	810.69	85636.7	1156.73
B0222.7.rna	901	737.69	6770.08	100.495
B0222.8.rna	963	799.69	141443	1936.8
B0222.11.rna	1182	1018.69	238	2.55835
C24B5.9.rna	166	19.5149	0	0
C24B5.7.rna	125	29.5088	0	0
B0222.9.rna	3729	3565.69	1147	3.52245
C24B5.6.rna	21	10.7059	0	0
C24B5.5.rna	987	823.69	2	0.0265884
C24B5.2b.rna	609	445.705	12.4792	0.306595
C24B5.2a.rna	1530	1366.69	849.197	6.80399
C24B5.2c.rna	1713	1549.69	371.324	2.62382
C24B5.3.rna	2910	2746.69	1423	5.6731
C24B5.8.rna	150	20.4969	0	0
C24B5.1.rna	1429	1265.69	458	3.96245
C24B5.4.rna	1142	978.69	562	6.28806
T18H9.4.rna	1044	880.69	2	0.0248675
T18H9.2a.rna	2391	2227.69	14.5178	0.0713628
T18H9.2b.2.rna	1777	1613.69	37818.7	256.632
T18H9.2b.1.rna	1775	1611.69	10189.1	69.2276
T18H9.5a.rna	1970	1806.69	539.381	3.26917
T18H9.5b.rna	1565	1401.69	489.499	3.82406
T18H9.6.2.rna	1456	1292.69	1062.11	8.99709
T18H9.6.1.rna	1458	1294.69	326.886	2.76475
T18H9.7c.rna	2115	1951.69	35.8605	0.201202
T18H9.7a.rna	2856	2692.69	3238.14	13.1684
T18H9.8.rna	125	29.5088	0	0
T18H9.9.rna	249	85.8006	1	0.127625
T18H9.10.rna	191	31.2538	0	0
T18H9.1.rna	1776	1612.69	1208	8.20241
F07C3.15.rna	279	115.762	0	0
F07C3.2.rna	546	382.717	1898	54.3055
F07C3.3.rna	2354	2190.69	277	1.3846
F07C3.4.rna	4541	4377.69	2365	5.91577
F07C3.12.rna	150	20.4969	0	0
F07C3.11.rna	150	20.4969	0	0
F07C3.7.rna	1728	1564.69	2994	20.9531
F07C3.14.rna	215	52.0899	0	0
F07C3.8.rna	855	691.69	1	0.0158312
F07C3.13.rna	63	15.8	0	0
F07C3.1.rna	2811	2647.69	45	0.18611
F07C3.9.rna	162	18.9427	583	337.017
F07C3.16.rna	246	82.8006	1	0.132249
F07C3.10.rna	1689	1525.69	341	2.44745
ZK682.2.2.rna	1860	1696.69	614.707	3.96727
ZK682.2.1.rna	1918	1754.69	393.293	2.45437
ZK682.10.rna	101	23.4543	0	0
ZK682.9.rna	101	23.4543	0	0
ZK682.4.rna	712	548.69	39	0.778328
ZK682.11.rna	350	186.743	1	0.0586381
ZK682.5.rna	2087	1923.69	1141	6.49495
ZK682.12.rna	133	28.7728	0	0
ZK682.8.rna	337	173.749	0	0
ZK682.7.rna	753	589.69	59	1.0956
F44A2.8.rna	299	135.758	6	0.483962
F44A2.9.rna	137	27.2628	2	0.803314
F44A2.5a.rna	643	479.705	2.51941	0.0575107
F44A2.5b.rna	1775	1611.69	2420.48	16.4454
F44A2.4.rna	1155	991.69	8	0.0883363
F44A2.12.rna	168	20.0109	2	1.09443
F44A2.3.rna	2061	1897.69	1334	7.69761
F44A2.11.rna	128	29.63	0	0
F44A2.10.rna	126	29.6634	0	0
F44A2.2.rna	1480	1316.69	350	2.91078
F44A2.7.rna	942	778.69	19	0.267186
F44A2.1b.rna	2815	2651.69	571.867	2.36155
F44A2.1a.rna	2387	2223.69	1416.13	6.97357
K07B1.5a.1.rna	1559	1395.69	100.461	0.788195
K07B1.5b.1.rna	1598	1434.69	16.1256	0.123079
K07B1.5a.2.rna	1561	1397.69	3443.11	26.9752
K07B1.5b.2.rna	1600	1436.69	68.3046	0.52061
K07B1.4a.rna	1294	1130.69	1296	12.5512
K07B1.4b.rna	1225	1061.69	0	0
K07B1.3.rna	1268	1104.69	800	7.93003
K07B1.2.2.rna	1375	1211.69	794.667	7.18156
K07B1.2.1.rna	1371	1207.69	2345.33	21.2654
K07B1.8.rna	517	353.728	1327	41.0796
K07B1.6b.1.rna	540	376.717	4263.82	123.939
K07B1.6a.1.rna	594	430.705	0	0
K07B1.6a.2.rna	683	519.69	1772.22	37.3421
K07B1.6b.2.rna	352	188.743	222.481	12.9076
K07B1.6b.3.rna	352	188.743	222.481	12.9076
K07B1.7a.rna	1134	970.69	331.377	3.73825
K07B1.7b.rna	1605	1441.69	390.593	2.96673
K07B1.1.1.rna	1150	986.69	9.15446	0.101596
K07B1.1.2.rna	1181	1017.69	0	0
K07B1.1.3.rna	1039	875.69	10.8754	0.135994
E02C12.3.rna	906	742.69	6	0.0884645
E02C12.2.rna	999	835.69	12	0.157239
E02C12.4.1.rna	476	312.728	34.8777	1.22125
E02C12.4.2.rna	482	318.728	53.1223	1.82508
E02C12.13.rna	662	498.705	286	6.27982
E02C12.5.rna	1389	1225.69	394	3.51999
E02C12.6.rna	1312	1148.69	67	0.638701
E02C12.8a.rna	1331	1167.69	104.783	0.982629
E02C12.8c.rna	1258	1094.69	104.218	1.0425
E02C12.8b.rna	275	111.762	30.9987	3.03722
E02C12.9.rna	801	637.69	1	0.0171718
E02C12.10.rna	1998	1834.69	2.33428	0.0139321
E02C12.14.rna	21	10.7059	0	0
E02C12.11.rna	426	262.737	1.66572	0.0694235
E02C12.12.1.rna	653	489.705	1	0.022361
E02C12.12.2.rna	775	611.69	0	0
E02C12.17.rna	146	22.3264	0	0
E02C12.15.rna	143	24.0756	0	0
E02C12.16.rna	209	46.3633	0	0
F36D4.3a.rna	5872	5708.69	2198.74	4.21757
F36D4.3b.rna	5878	5714.69	95.0551	0.182141
F36D4.3e.rna	1963	1799.69	1029.4	6.26345
F36D4.3c.rna	1938	1774.69	1.29251e-06	7.97511e-09
F36D4.3f.rna	1590	1426.69	1273.8	9.77684
F36D4.2.rna	813	649.69	665	11.2083
F36D4.4.rna	1536	1372.69	152	1.21254
F36D4.10.rna	92	21.2712	0	0
F36D4.12.rna	100	23.365	0	0
F36D4.8.rna	21	10.7059	0	0
F36D4.7.rna	149	20.8663	5	2.62392
F36D4.1.rna	530	366.728	8	0.238875
F36D4.5b.3.rna	1549	1385.69	989.831	7.82205
F36D4.5b.1.rna	1551	1387.69	1901.27	15.0029
F36D4.5b.2.rna	1676	1512.69	35.9026	0.259897
F36D4.5a.rna	1600	1436.69	0	0
F36D4.9.rna	206	43.5765	0	0
F36D4.11.rna	159	18.8062	1	0.58227
F36D4.6.rna	405	241.737	3	0.135895
Y54B9A.1.rna	390	226.737	0	0
H24G06.2.rna	225	61.8876	0	0
H24G06.1c.rna	2283	2119.69	335.161	1.73143
H24G06.1a.rna	5368	5204.69	2312.41	4.86514
H24G06.1b.rna	5131	4967.69	0.171724	0.00037853
H24G06.1d.2.rna	2840	2676.69	485.184	1.98488
H24G06.3.rna	135	28.0163	1	0.390854
H24G06.1d.1.rna	2615	2451.69	2195.87	9.80771
H24G06.1e.rna	2004	1840.69	393.197	2.33913
H24G06.4.rna	56	15.6852	0	0
F07D3.3.rna	832	668.69	3	0.0491272
F07D3.2.rna	748	584.69	3055	57.2151
K06A4.11.rna	142	24.7133	0	0
K06A4.14.rna	142	24.7133	0	0
K06A4.12.rna	127	29.7141	0	0
K06A4.1.rna	1122	958.69	1359	15.5227
K06A4.6.rna	228	64.8669	0	0
K06A4.2a.rna	1057	893.69	305	3.73713
K06A4.2b.rna	823	659.69	0	0
K06A4.10.rna	231	67.8312	68	10.9775
K06A4.7.rna	269	105.762	8855	916.824
K06A4.3.rna	1587	1423.69	3972	30.5506
K06A4.4.rna	860	696.69	267	4.19659
K06A4.13.rna	73	17.6007	0	0
K06A4.5.rna	977	813.69	3751	50.4793
F11A3.1.2.rna	1764	1600.69	1829.36	12.5146
F11A3.1.1.rna	1729	1565.69	12123.6	84.7916
F11A3.2a.rna	2056	1892.69	1213.26	7.01941
F11A3.2b.rna	1939	1775.69	1168.7	7.20708
C50F4.8.rna	1341	1177.69	2811.04	26.1374
C50F4.9.rna	527	363.728	121	3.64279
C50F4.1.1.rna	1316	1152.69	516.447	4.90612
C50F4.1.2.rna	1256	1092.69	4154.55	41.6344
C50F4.10.rna	1072	908.69	6	0.0723038
C50F4.2.rna	2394	2230.69	20	0.0981784
C50F4.3.rna	1189	1025.69	6	0.0640561
C50F4.4.rna	629	465.705	238	5.59617
C50F4.12.rna	1496	1332.69	342	2.8101
C50F4.16.1.rna	1476	1312.69	127.992	1.0677
C50F4.16.2.rna	1477	1313.69	1630.01	13.587
C50F4.11.rna	2205	2041.69	1778	9.53602
C50F4.13.2.rna	506	342.728	7.30256	0.233319
C50F4.13.1.rna	508	344.728	8633.06	274.229
C50F4.5.rna	530	366.728	7305.63	218.142
C50F4.6.rna	695	531.69	669.031	13.7789
C50F4.7.rna	470	306.728	6980	249.188
C50F4.14.rna	1298	1134.69	3175	30.6402
C50F4.17.rna	144	23.4039	1	0.467882
C50F4.18.rna	133	28.7728	0	0
F25B3.1.rna	2990	2826.69	2627	10.1767
F25B3.3.rna	2000	1836.69	1219	7.26764
F25B3.7.rna	21	10.7059	0	0
F25B3.4.rna	1234	1070.69	71.918	0.735528
F25B3.5a.2.rna	1413	1249.69	166.612	1.45992
F25B3.5a.1.rna	1415	1251.69	0	0
F25B3.5b.1.rna	653	489.705	24.3884	0.545347
F25B3.2.rna	1233	1069.69	50	0.511844
F25B3.6.rna	2356	2192.69	3323	16.595
K09G1.1d.rna	1043	879.69	917.057	11.4154
K09G1.1c.rna	1128	964.69	310.043	3.51933
K09G1.1e.rna	1030	866.69	71.2213	0.899853
K09G1.1b.rna	945	781.69	4827.78	67.6298
K09G1.1a.1.rna	935	771.69	9812.9	139.245
K09G1.1a.2.rna	933	769.69	0	0
K09G1.2.rna	531	367.728	5	0.148891
K09G1.3.rna	162	18.9427	0	0
K09G1.6.rna	80	18	0	0
K09G1.4a.rna	2281	2117.69	191.19	0.988615
K09G1.4b.rna	2686	2522.69	14.9788	0.0650189
K09G1.4c.rna	2713	2549.69	260.949	1.12071
K09G1.4d.rna	2368	2204.69	97.8829	0.486166
K09G1.5.rna	209	46.3633	0	0
T06E4.11.rna	1434	1270.69	224	1.93034
T06E4.10.rna	660	496.705	978	21.5608
T06E4.9.rna	702	538.69	499.865	10.1611
T06E4.8.rna	645	481.705	507.135	11.5284
T06E4.19.rna	124	29.5479	0	0
T06E4.14.rna	769	605.69	715	12.9265
T06E4.7.rna	1107	943.69	65	0.75424
T06E4.12.2.rna	798	634.69	0	0
T06E4.12.1.rna	797	633.69	711	12.2862
T06E4.18.rna	141	25.3992	0	0
T06E4.6.rna	938	774.69	8828.14	124.786
T06E4.15.rna	21	10.7059	0	0
T06E4.5.rna	877	713.69	398	6.10659
T06E4.4.rna	935	771.69	48025.9	681.487
T06E4.17.rna	135	28.0163	1	0.390854
T06E4.3c.rna	3293	3129.69	1161.58	4.06418
T06E4.3a.rna	7715	7551.69	368.487	0.534322
T06E4.3b.rna	7712	7548.69	107.934	0.156571
T06E4.1.rna	4135	3971.69	1055	2.90872
T06E4.16.rna	134	28.3623	0	0
B0331.1.rna	1587	1423.69	12	0.0922978
B0331.2.rna	1636	1472.69	46	0.342036
ZK287.12.rna	142	24.7133	1	0.443093
ZK287.1.1.rna	1901	1737.69	2341	14.7521
ZK287.1.2.rna	1905	1741.69	0	0
ZK287.13.rna	55	15.549	0	0
ZK287.10.rna	21	10.7059	0	0
ZK287.2a.rna	2189	2025.69	689.131	3.72524
ZK287.2b.rna	2290	2126.69	557.869	2.87245
ZK287.3.rna	621	457.705	232	5.55044
ZK287.9.rna	472	308.728	422	14.9679
ZK287.4a.rna	3858	3694.69	267.413	0.792556
ZK287.4b.rna	3258	3094.69	93.587	0.331149
ZK287.4c.rna	3171	3007.69	0	0
ZK287.15.rna	279	115.762	0	0
ZK287.14.rna	142	24.7133	0	0
ZK287.5.2.rna	606	442.705	4530.67	112.066
ZK287.5.1.rna	699	535.69	40.3274	0.824351
ZK287.6.rna	968	804.69	564	7.67496
ZK287.11.rna	74	17.5482	0	0
ZK287.7.2.rna	1409	1245.69	0	0
ZK287.7.1.rna	1293	1129.69	501	4.85628
ZK287.8a.rna	528	364.728	8.84993	0.265703
ZK287.8b.rna	196	35.028	17.1501	5.36137
F40F9.1a.2.rna	1274	1110.69	42.8051	0.422015
F40F9.1b.2.rna	1369	1205.69	50.99	0.4631
F40F9.1a.3.rna	1213	1049.69	0	0
F40F9.1b.3.rna	1308	1144.69	0	0
F40F9.1a.1.rna	1152	988.69	1806.71	20.0103
F40F9.1b.1.rna	1247	1083.69	1580.08	15.9661
F40F9.1a.4.rna	1150	986.69	618.673	6.86604
F40F9.1b.4.rna	1245	1081.69	593.89	6.01214
F40F9.2.rna	1050	886.69	2276.85	28.1183
F40F9.10.rna	1520	1356.69	594	4.79437
F40F9.3.rna	927	763.69	0	0
F40F9.12.rna	21	10.7059	0	0
F40F9.4.rna	1032	868.69	0	0
F40F9.5.rna	1973	1809.69	1056	6.38977
F40F9.6a.rna	3108	2944.69	3585.51	13.3333
F40F9.6b.rna	3068	2904.69	16064.5	60.5609
F40F9.7b.1.rna	1416	1252.69	196.239	1.71541
F40F9.15.rna	297	133.758	1.18483	0.0969981
F40F9.14.rna	149	20.8663	0.815166	0.427786
F40F9.7a.rna	1640	1476.69	4071.36	30.1908
F40F9.7b.2.rna	1639	1475.69	0	0
F40F9.7b.3.rna	1917	1753.69	78.4029	0.489559
F40F9.8.rna	540	376.717	10	0.290677
F40F9.13.rna	194	33.483	0	0
F40F9.16.rna	194	33.483	0	0
F40F9.9.rna	1001	837.69	3397	44.4056
F58E6.12.rna	671	507.705	6	0.129409
F58E6.17.rna	95	22.3883	0	0
F58E6.1.rna	1704	1540.69	1434	10.192
F58E6.14.rna	21	10.7059	0	0
F58E6.16.rna	123	29.4482	1	0.37185
F58E6.13a.rna	647	483.705	167.262	3.78653
F58E6.13c.rna	1566	1402.69	7.63875	0.0596329
F58E6.13b.rna	479	315.728	3.09956	0.107501
F58E6.4.rna	487	323.728	100	3.38255
F58E6.6.rna	729	565.69	1	0.0193574
F58E6.5.rna	1040	876.69	0	0
F58E6.8.rna	687	523.69	3	0.0627296
F58E6.7.rna	450	286.728	63	2.406
F58E6.11.rna	661	497.705	533	11.7268
F58E6.15.rna	256	92.7765	1	0.118029
F58E6.10.rna	887	723.69	255	3.85845
F46B6.16.rna	138	26.8695	0	0
F46B6.18.rna	182	25.6189	0	0
F46B6.2.rna	1029	865.69	83	1.04988
F46B6.12.2.rna	633	469.705	1030.69	24.0287
F46B6.12.1.rna	635	471.705	1125.31	26.1231
F46B6.3b.rna	1365	1201.69	574.016	5.23067
F46B6.3a.rna	1287	1123.69	639.984	6.2366
F46B6.4.rna	1407	1243.69	881	7.75692
F46B6.5a.1.rna	2920	2756.69	185.073	0.735159
F46B6.5b.1.rna	2794	2630.69	80.588	0.335449
F46B6.5d.1.rna	2926	2762.69	7.56674	0.0299918
F46B6.5e.1.rna	2929	2765.69	326.164	1.29139
F46B6.5a.2.rna	2922	2758.69	4.62181	0.0183457
F46B6.5b.2.rna	2796	2632.69	501.072	2.08413
F46B6.5d.2.rna	2928	2764.69	43.3335	0.171634
F46B6.5e.2.rna	2931	2767.69	0	0
F46B6.5c.1.rna	2711	2547.69	0	0
F46B6.5c.2.rna	2713	2549.69	492.58	2.11551
F46B6.6a.rna	2328	2164.69	3954	20.0017
F46B6.7.1.rna	2468	2304.69	650.019	3.08844
F46B6.7.2.rna	2474	2310.69	38941	184.54
F46B6.15.rna	145	22.8076	0	0
F46B6.8.rna	1423	1259.69	1427	12.4047
F46B6.17.rna	189	29.8695	1	0.366604
F46B6.9.rna	969	805.69	389	5.28697
F46B6.13.rna	208	45.4184	0	0
F46B6.14.rna	21	10.7059	0	0
F46B6.10.rna	384	220.743	0	0
F46B6.11.rna	993	829.69	11	0.145178
C50C10.1.rna	1002	838.69	4	0.0522257
C50C10.8.rna	1002	838.69	9	0.117508
C50C10.2.rna	1017	853.69	10	0.12827
C50C10.3.rna	1023	859.69	1	0.0127375
C50C10.4.rna	1023	859.69	0	0
C50C10.6.rna	1044	880.69	0	0
C50C10.7.rna	1122	958.69	0	0
R07B5.3d.rna	284	120.758	4.62456e-07	4.19353e-08
R07B5.3b.rna	542	378.717	102.381	2.96026
R07B5.3c.rna	542	378.717	102.381	2.96026
R07B5.3a.rna	1091	927.69	3.23791	0.0382197
R07B5.4.rna	1012	848.69	8	0.103221
R07B5.5.rna	1013	849.69	1	0.0128874
R07B5.6b.rna	793	629.69	0	0
R07B5.6a.rna	987	823.69	4	0.0531767
R07B5.7.rna	1056	892.69	19	0.233066
R07B5.9a.1.rna	4283	4119.69	729.691	1.93954
R07B5.9a.2.rna	4327	4163.69	81.1395	0.213393
R07B5.9d.rna	4203	4039.69	745.98	2.02211
R07B5.9c.rna	5065	4901.69	374.091	0.835712
R07B5.9f.rna	5200	5036.69	7.0825	0.0153981
R07B5.9b.1.rna	1978	1814.69	62.3003	0.375935
R07B5.9b.2.rna	2022	1858.69	15.716	0.0925895
R07B5.11.rna	68	16.4375	0	0
T11A5.2.rna	990	826.69	3	0.0397378
T11A5.10.rna	150	20.4969	0	0
T11A5.3.rna	993	829.69	2	0.0263961
T11A5.9.rna	117	28.5933	0	0
T11A5.7.rna	1032	868.69	7	0.0882386
T11A5.5.rna	970	806.69	2	0.0271487
T11A5.6c.rna	2089	1925.69	153.293	0.871691
T11A5.6a.rna	2395	2231.69	161.376	0.791825
T11A5.6b.rna	344	180.743	9.33096	0.565313
C50H2.16.rna	63	15.8	1	0.693056
C50H2.1.rna	3134	2970.69	1654	6.09682
C50H2.2a.rna	1717	1553.69	84.6873	0.596869
C50H2.14.rna	21	10.7059	0	0
C50H2.2b.rna	1615	1451.69	137.313	1.03577
C50H2.10.rna	225	61.8876	263.778	46.6725
C50H2.3a.rna	2806	2642.69	584.738	2.42293
C50H2.3b.rna	1779	1615.69	264.262	1.79103
C50H2.15.rna	213	50.1601	0	0
C50H2.12.rna	225	61.8876	711.2	125.838
C50H2.4.rna	822	658.69	24	0.398984
C50H2.5.rna	798	634.69	0	0
C50H2.6.rna	715	551.69	0	0
C50H2.7.rna	596	432.705	3	0.0759197
C50H2.13.rna	649	485.705	600.827	13.5457
T07C12.12.rna	2023	1859.69	217.173	1.27876
T07C12.14.rna	853	689.69	396	6.28734
T07C12.1.rna	975	811.69	0	0
T07C12.16.rna	21	10.7059	0	0
T07C12.13.rna	225	61.8876	3.02163	0.534641
T07C12.6.rna	1083	919.69	0	0
T07C12.15.rna	625	461.705	442	10.4829
T07C12.7.2.rna	671	507.705	1233.06	26.5949
T07C12.7.1.rna	664	500.705	4184.94	91.5234
T07C12.8b.rna	1877	1713.69	19.2454	0.122976
T07C12.8a.rna	1412	1248.69	63.7546	0.559091
T07C12.9.rna	1135	971.69	4634	52.222
T07C12.17.rna	107	25.2769	0	0
T07C12.10.rna	267	103.768	0	0
T07C12.11.rna	990	826.69	335	4.43739
C27H6.11.rna	52	17.5946	0	0
C27H6.10.rna	260	96.7737	0	0
C27H6.1c.rna	4240	4076.69	4.61177e-07	1.23876e-09
C27H6.1b.rna	4513	4349.69	1725.07	4.34284
C27H6.1a.rna	5359	5195.69	1658.93	3.49631
C27H6.12.rna	171	20.9166	1	0.523522
C27H6.2.rna	1749	1585.69	5785	39.9494
C27H6.3.rna	1327	1163.69	623	5.86241
C27H6.9.rna	901	737.69	302	4.48289
C27H6.4c.1.rna	844	680.69	85.7514	1.37949
C27H6.4c.4.rna	847	683.69	8353.59	133.795
C27H6.4c.5.rna	962	798.69	16.9115	0.231862
C27H6.4c.3.rna	1025	861.69	0	0
C27H6.4a.rna	1059	895.69	626.153	7.65505
C27H6.4c.2.rna	1246	1082.69	35.5258	0.359307
C27H6.4c.6.rna	999	835.69	0	0
C27H6.4b.rna	1282	1118.69	311.065	3.04485
C27H6.8.2.rna	1175	1011.69	1029.58	11.144
C27H6.8.1.rna	1177	1013.69	3403.42	36.7651
K08H10.7.rna	3219	3055.69	2590	9.28145
K08H10.9.rna	699	535.69	893	18.2542
K08H10.6.rna	1440	1276.69	114	0.977788
K08H10.12.rna	21	10.7059	0	0
K08H10.10.rna	483	319.728	91	3.11663
K08H10.13.rna	225	61.8876	0	0
K08H10.4.rna	1877	1713.69	5046	32.2434
K08H10.1a.2.rna	2633	2469.69	0	0
K08H10.1b.2.rna	4108	3944.69	2431.34	6.74928
K08H10.1f.2.rna	4657	4493.69	0	0
K08H10.1g.rna	2609	2445.69	212.231	0.950239
K08H10.1i.rna	4084	3920.69	95.7051	0.267299
K08H10.1k.rna	4633	4469.69	8.27953	0.020284
K08H10.1h.rna	2561	2397.69	394.362	1.80106
K08H10.1j.rna	4036	3872.69	31.4837	0.0890221
K08H10.1l.rna	4585	4421.69	2227.97	5.51755
K08H10.14.rna	55	15.549	0	0
K08H10.1m.rna	2465	2301.69	0	0
K08H10.1n.rna	3940	3776.69	1139.37	3.30354
K08H10.1o.rna	4489	4325.69	681.322	1.72473
K08H10.15.rna	297	133.758	0	0
K08H10.16.rna	183	26.1586	0	0
K08H10.1a.1.rna	2363	2199.69	0	0
K08H10.1b.1.rna	3838	3674.69	13.1332	0.0391358
K08H10.1f.1.rna	4387	4223.69	2148.87	5.57113
K08H10.1e.rna	1468	1304.69	5.77973	0.0485093
K08H10.1c.rna	2035	1871.69	700.806	4.10005
K08H10.1d.rna	2212	2048.69	662.354	3.5403
T06E8.1.1.rna	1071	907.69	11.1985	0.135098
T06E8.1.2.rna	1072	908.69	1461.8	17.6156
T06E8.5.rna	56	15.6852	0	0
T06E8.7.rna	56	15.6852	0	0
T06E8.2.rna	315	151.754	0	0
F57A8.1.2.rna	1038	874.69	1349.83	16.8986
T06E8.6.rna	135	28.0163	0	0
T06E8.4.rna	125	29.5088	0	0
T06E8.3.rna	125	29.5088	0	0
F57A8.1.1.rna	957	793.69	1643.17	22.6703
F57A8.9.rna	222	58.9237	432	80.2822
F57A8.10.rna	567	403.705	7	0.189871
F57A8.2b.2.rna	1595	1431.69	36.7263	0.280901
F57A8.2b.1.rna	1597	1433.69	1826.86	13.9532
F57A8.2a.2.rna	1646	1482.69	0	0
F57A8.2a.1.rna	1648	1484.69	1514.42	11.1695
F57A8.3a.rna	1077	913.69	3	0.035954
F57A8.3b.rna	791	627.69	0	0
F57A8.8.rna	389	225.737	17	0.824654
F57A8.4.rna	1262	1098.69	386	3.84714
F57A8.5.rna	1059	895.69	5	0.0611276
F57A8.6.rna	1158	994.69	3	0.0330262
F57A8.7.rna	1464	1300.69	1	0.00841883
R04B5.1.rna	329	165.749	0	0
R04B5.3.rna	1226	1062.69	198	2.04025
R04B5.12.rna	21	10.7059	0	0
R04B5.4a.rna	1487	1323.69	198.017	1.6381
R04B5.4b.rna	1496	1332.69	435.983	3.58233
R04B5.6.rna	1320	1156.69	84	0.795221
R04B5.5.rna	1126	962.69	1633	18.5748
R04B5.7.rna	969	805.69	2	0.0271824
R04B5.11.rna	388	224.737	0	0
R04B5.8.rna	1014	850.69	41	0.527762
R04B5.9.rna	1655	1491.69	1371	10.0643
C08B6.14.rna	1298	1134.69	10	0.0965046
C08B6.1a.rna	1697	1533.69	241.943	1.72743
C08B6.1b.rna	1709	1545.69	270.057	1.91319
C08B6.2b.rna	657	493.705	0	0
C08B6.2c.rna	690	526.69	0	0
C08B6.2a.rna	697	533.69	9	0.184663
C08B6.11.rna	1584	1420.69	434	3.34515
C08B6.3.2.rna	1528	1364.69	175.598	1.409
C08B6.3.1.rna	1600	1436.69	259.402	1.97713
C08B6.4b.rna	1695	1531.69	140.938	1.00759
C08B6.4a.rna	2041	1877.69	12.0999	0.0705641
C08B6.17.rna	300	136.758	4.96211	0.397319
C08B6.5.rna	1446	1282.69	14	0.119518
C08B6.16.rna	223	59.9148	0	0
C08B6.12.rna	903	739.69	2	0.0296078
C08B6.13.rna	912	748.69	0	0
C08B6.6.rna	722	558.69	1	0.0195999
C08B6.10.rna	956	792.69	1371	18.9391
C08B6.9.1.rna	1240	1076.69	2.68078e-07	2.72644e-09
C08B6.9.2.rna	1242	1078.69	2418	24.5462
C08B6.7a.2.rna	2658	2494.69	0	0
C08B6.7b.2.rna	2712	2548.69	2041.04	8.76921
C08B6.7a.1.rna	2660	2496.69	0	0
C08B6.7b.1.rna	2714	2550.69	2195.96	9.42739
C08B6.8b.2.rna	776	612.69	442.406	7.9069
C08B6.8a.rna	790	626.69	991.401	17.323
C08B6.8b.1.rna	697	533.69	0	0
C08B6.8b.3.rna	661	497.705	88.1926	1.94037
C51E3.9a.rna	877	713.69	2494	38.2659
C51E3.9b.rna	806	642.69	0	0
C51E3.1.rna	761	597.69	8	0.146568
C51E3.2.rna	1406	1242.69	71	0.625635
C51E3.3.rna	1014	850.69	32	0.411912
C51E3.4.rna	1003	839.69	16	0.208654
C51E3.5.rna	915	751.69	56	0.815783
C51E3.10a.rna	446	282.737	393.682	15.2471
C51E3.10b.1.rna	269	105.762	4.31406	0.446667
C51E3.10b.2.rna	338	174.749	7.3037	0.457672
C51E3.10c.rna	210	47.3057	210.7	48.7728
C51E3.6.rna	1792	1628.69	615	4.13487
C51E3.7a.rna	2565	2401.69	84.8348	0.386796
C51E3.7b.rna	2277	2113.69	2419.46	12.5343
C51E3.7c.1.rna	2559	2395.69	52.4296	0.239647
C51E3.7c.3.rna	2564	2400.69	219.809	1.00262
C51E3.7c.2.rna	2567	2403.69	18074.5	82.3403
C51E3.11.rna	196	35.028	0	0
C51E3.12.rna	126	29.6634	0	0
ZK856.1.rna	2590	2426.69	2232	10.0718
ZK856.4.rna	402	238.737	14	0.642146
ZK856.18.rna	915	751.69	7	0.101973
ZK856.5.2.rna	1530	1366.69	1002.87	8.03527
ZK856.5.1.rna	1538	1374.69	346.128	2.75713
ZK856.6.rna	537	373.728	67	1.96311
ZK856.7.2.rna	698	534.69	159.106	3.25845
ZK856.7.1.rna	456	292.728	7339.73	274.562
ZK856.8.2.rna	974	810.69	21.0023	0.283685
ZK856.8.1.rna	976	812.69	3683.16	49.6274
